./rk
0.046500, 1.995680
0.046800, 1.995624
0.047100, 1.995568
0.047400, 1.995512
0.047700, 1.995455
0.048000, 1.995397
0.048300, 1.995340
0.048600, 1.995282
0.048900, 1.995223
0.049200, 1.995165
0.049500, 1.995105
0.049800, 1.995046
0.050100, 1.994986
0.050400, 1.994926
0.050700, 1.994866
0.051000, 1.994805
0.051300, 1.994744
0.051600, 1.994682
0.051900, 1.994620
0.052200, 1.994558
0.052500, 1.994495
0.052800, 1.994432
0.053100, 1.994369
0.053400, 1.994305
0.053700, 1.994241
0.054000, 1.994176
0.054300, 1.994112
0.054600, 1.994047
0.054900, 1.993981
0.055200, 1.993915
0.055500, 1.993849
0.055800, 1.993782
0.056100, 1.993715
0.056400, 1.993648
0.056700, 1.993581
0.057000, 1.993513
0.057300, 1.993444
0.057600, 1.993375
0.057900, 1.993306
0.058200, 1.993237
0.058500, 1.993167
0.058800, 1.993097
0.059100, 1.993027
0.059400, 1.992956
0.059700, 1.992885
0.060000, 1.992813
0.060300, 1.992741
0.060600, 1.992669
0.060900, 1.992596
0.061200, 1.992523
0.061500, 1.992450
0.061800, 1.992376
0.062100, 1.992302
0.062400, 1.992228
0.062700, 1.992153
0.063000, 1.992078
0.063300, 1.992002
0.063600, 1.991926
0.063900, 1.991850
0.064200, 1.991774
0.064500, 1.991697
0.064800, 1.991620
0.065100, 1.991542
0.065400, 1.991464
0.065700, 1.991386
0.066000, 1.991307
0.066300, 1.991228
0.066600, 1.991149
0.066900, 1.991069
0.067200, 1.990989
0.067500, 1.990908
0.067800, 1.990827
0.068100, 1.990746
0.068400, 1.990665
0.068700, 1.990583
0.069000, 1.990501
0.069300, 1.990418
0.069600, 1.990335
0.069900, 1.990252
0.070200, 1.990168
0.070500, 1.990084
0.070800, 1.990000
0.071100, 1.989915
0.071400, 1.989830
0.071700, 1.989745
0.072000, 1.989659
0.072300, 1.989573
0.072600, 1.989486
0.072900, 1.989399
0.073200, 1.989312
0.073500, 1.989225
0.073800, 1.989137
0.074100, 1.989048
0.074400, 1.988960
0.074700, 1.988871
0.075000, 1.988782
0.075300, 1.988692
0.075600, 1.988602
0.075900, 1.988512
0.076200, 1.988421
0.076500, 1.988330
0.076800, 1.988238
0.077100, 1.988146
0.077400, 1.988054
0.077700, 1.987962
0.078000, 1.987869
0.078300, 1.987776
0.078600, 1.987682
0.078900, 1.987588
0.079200, 1.987494
0.079500, 1.987399
0.079800, 1.987304
0.080100, 1.987209
0.080400, 1.987113
0.080700, 1.987017
0.081000, 1.986921
0.081300, 1.986824
0.081600, 1.986727
0.081900, 1.986630
0.082200, 1.986532
0.082500, 1.986434
0.082800, 1.986335
0.083100, 1.986236
0.083400, 1.986137
0.083700, 1.986038
0.084000, 1.985938
0.084300, 1.985837
0.084600, 1.985737
0.084900, 1.985636
0.085200, 1.985534
0.085500, 1.985433
0.085800, 1.985331
0.086100, 1.985228
0.086400, 1.985126
0.086700, 1.985023
0.087000, 1.984919
0.087300, 1.984815
0.087600, 1.984711
0.087900, 1.984607
0.088200, 1.984502
0.088500, 1.984397
0.088800, 1.984291
0.089100, 1.984185
0.089400, 1.984079
0.089700, 1.983972
0.090000, 1.983865
0.090300, 1.983758
0.090600, 1.983650
0.090900, 1.983542
0.091200, 1.983434
0.091500, 1.983325
0.091800, 1.983216
0.092100, 1.983107
0.092400, 1.982997
0.092700, 1.982887
0.093000, 1.982777
0.093300, 1.982666
0.093600, 1.982555
0.093900, 1.982443
0.094200, 1.982331
0.094500, 1.982219
0.094800, 1.982106
0.095100, 1.981994
0.095400, 1.981880
0.095700, 1.981767
0.096000, 1.981653
0.096300, 1.981538
0.096600, 1.981424
0.096900, 1.981309
0.097200, 1.981193
0.097500, 1.981078
0.097800, 1.980962
0.098100, 1.980845
0.098400, 1.980728
0.098700, 1.980611
0.099000, 1.980494
0.099300, 1.980376
0.099600, 1.980258
0.099900, 1.980139
0.100200, 1.980020
0.100500, 1.979901
0.100800, 1.979782
0.101100, 1.979662
0.101400, 1.979541
0.101700, 1.979421
0.102000, 1.979300
0.102300, 1.979179
0.102600, 1.979057
0.102900, 1.978935
0.103200, 1.978813
0.103500, 1.978690
0.103800, 1.978567
0.104100, 1.978443
0.104400, 1.978320
0.104700, 1.978196
0.105000, 1.978071
0.105300, 1.977946
0.105600, 1.977821
0.105900, 1.977696
0.106200, 1.977570
0.106500, 1.977444
0.106800, 1.977317
0.107100, 1.977190
0.107400, 1.977063
0.107700, 1.976935
0.108000, 1.976808
0.108300, 1.976679
0.108600, 1.976551
0.108900, 1.976422
0.109200, 1.976292
0.109500, 1.976163
0.109800, 1.976033
0.110100, 1.975902
0.110400, 1.975772
0.110700, 1.975641
0.111000, 1.975509
0.111300, 1.975377
0.111600, 1.975245
0.111900, 1.975113
0.112200, 1.974980
0.112500, 1.974847
0.112800, 1.974714
0.113100, 1.974580
0.113400, 1.974446
0.113700, 1.974311
0.114000, 1.974176
0.114300, 1.974041
0.114600, 1.973905
0.114900, 1.973770
0.115200, 1.973633
0.115500, 1.973497
0.115800, 1.973360
0.116100, 1.973222
0.116400, 1.973085
0.116700, 1.972947
0.117000, 1.972809
0.117300, 1.972670
0.117600, 1.972531
0.117900, 1.972392
0.118200, 1.972252
0.118500, 1.972112
0.118800, 1.971971
0.119100, 1.971831
0.119400, 1.971690
0.119700, 1.971548
0.120000, 1.971406
0.120300, 1.971264
0.120600, 1.971122
0.120900, 1.970979
0.121200, 1.970836
0.121500, 1.970692
0.121800, 1.970549
0.122100, 1.970404
0.122400, 1.970260
0.122700, 1.970115
0.123000, 1.969970
0.123300, 1.969824
0.123600, 1.969678
0.123900, 1.969532
0.124200, 1.969385
0.124500, 1.969239
0.124800, 1.969091
0.125100, 1.968944
0.125400, 1.968796
0.125700, 1.968647
0.126000, 1.968499
0.126300, 1.968350
0.126600, 1.968200
0.126900, 1.968051
0.127200, 1.967901
0.127500, 1.967750
0.127800, 1.967600
0.128100, 1.967449
0.128400, 1.967297
0.128700, 1.967145
0.129000, 1.966993
0.129300, 1.966841
0.129600, 1.966688
0.129900, 1.966535
0.130200, 1.966382
0.130500, 1.966228
0.130800, 1.966074
0.131100, 1.965919
0.131400, 1.965764
0.131700, 1.965609
0.132000, 1.965454
0.132300, 1.965298
0.132600, 1.965142
0.132900, 1.964985
0.133200, 1.964828
0.133500, 1.964671
0.133800, 1.964514
0.134100, 1.964356
0.134400, 1.964198
0.134700, 1.964039
0.135000, 1.963880
0.135300, 1.963721
0.135600, 1.963561
0.135900, 1.963401
0.136200, 1.963241
0.136500, 1.963081
0.136800, 1.962920
0.137100, 1.962758
0.137400, 1.962597
0.137700, 1.962435
0.138000, 1.962272
0.138300, 1.962110
0.138600, 1.961947
0.138900, 1.961783
0.139200, 1.961620
0.139500, 1.961456
0.139800, 1.961291
0.140100, 1.961127
0.140400, 1.960962
0.140700, 1.960796
0.141000, 1.960631
0.141300, 1.960465
0.141600, 1.960298
0.141900, 1.960132
0.142200, 1.959964
0.142500, 1.959797
0.142800, 1.959629
0.143100, 1.959461
0.143400, 1.959293
0.143700, 1.959124
0.144000, 1.958955
0.144300, 1.958786
0.144600, 1.958616
0.144900, 1.958446
0.145200, 1.958275
0.145500, 1.958105
0.145800, 1.957933
0.146100, 1.957762
0.146400, 1.957590
0.146700, 1.957418
0.147000, 1.957246
0.147300, 1.957073
0.147600, 1.956900
0.147900, 1.956726
0.148200, 1.956552
0.148500, 1.956378
0.148800, 1.956204
0.149100, 1.956029
0.149400, 1.955854
0.149700, 1.955678
0.150000, 1.955502
0.150300, 1.955326
0.150600, 1.955150
0.150900, 1.954973
0.151200, 1.954796
0.151500, 1.954618
0.151800, 1.954440
0.152100, 1.954262
0.152400, 1.954084
0.152700, 1.953905
0.153000, 1.953726
0.153300, 1.953546
0.153600, 1.953366
0.153900, 1.953186
0.154200, 1.953006
0.154500, 1.952825
0.154800, 1.952644
0.155100, 1.952462
0.155400, 1.952280
0.155700, 1.952098
0.156000, 1.951915
0.156300, 1.951733
0.156600, 1.951549
0.156900, 1.951366
0.157200, 1.951182
0.157500, 1.950998
0.157800, 1.950813
0.158100, 1.950628
0.158400, 1.950443
0.158700, 1.950258
0.159000, 1.950072
0.159300, 1.949886
0.159600, 1.949699
0.159900, 1.949512
0.160200, 1.949325
0.160500, 1.949137
0.160800, 1.948950
0.161100, 1.948761
0.161400, 1.948573
0.161700, 1.948384
0.162000, 1.948195
0.162300, 1.948005
0.162600, 1.947815
0.162900, 1.947625
0.163200, 1.947435
0.163500, 1.947244
0.163800, 1.947053
0.164100, 1.946861
0.164400, 1.946669
0.164700, 1.946477
0.165000, 1.946285
0.165300, 1.946092
0.165600, 1.945898
0.165900, 1.945705
0.166200, 1.945511
0.166500, 1.945317
0.166800, 1.945122
0.167100, 1.944928
0.167400, 1.944732
0.167700, 1.944537
0.168000, 1.944341
0.168300, 1.944145
0.168600, 1.943949
0.168900, 1.943752
0.169200, 1.943555
0.169500, 1.943357
0.169800, 1.943159
0.170100, 1.942961
0.170400, 1.942763
0.170700, 1.942564
0.171000, 1.942365
0.171300, 1.942165
0.171600, 1.941966
0.171900, 1.941765
0.172200, 1.941565
0.172500, 1.941364
0.172800, 1.941163
0.173100, 1.940962
0.173400, 1.940760
0.173700, 1.940558
0.174000, 1.940355
0.174300, 1.940153
0.174600, 1.939950
0.174900, 1.939746
0.175200, 1.939543
0.175500, 1.939338
0.175800, 1.939134
0.176100, 1.938929
0.176400, 1.938724
0.176700, 1.938519
0.177000, 1.938313
0.177300, 1.938107
0.177600, 1.937901
0.177900, 1.937694
0.178200, 1.937487
0.178500, 1.937280
0.178800, 1.937072
0.179100, 1.936864
0.179400, 1.936656
0.179700, 1.936447
0.180000, 1.936239
0.180300, 1.936029
0.180600, 1.935820
0.180900, 1.935610
0.181200, 1.935399
0.181500, 1.935189
0.181800, 1.934978
0.182100, 1.934767
0.182400, 1.934555
0.182700, 1.934343
0.183000, 1.934131
0.183300, 1.933919
0.183600, 1.933706
0.183900, 1.933493
0.184200, 1.933279
0.184500, 1.933065
0.184800, 1.932851
0.185100, 1.932637
0.185400, 1.932422
0.185700, 1.932207
0.186000, 1.931991
0.186300, 1.931775
0.186600, 1.931559
0.186900, 1.931343
0.187200, 1.931126
0.187500, 1.930909
0.187800, 1.930692
0.188100, 1.930474
0.188400, 1.930256
0.188700, 1.930038
0.189000, 1.929819
0.189300, 1.929600
0.189600, 1.929381
0.189900, 1.929161
0.190200, 1.928941
0.190500, 1.928721
0.190800, 1.928500
0.191100, 1.928279
0.191400, 1.928058
0.191700, 1.927836
0.192000, 1.927614
0.192300, 1.927392
0.192600, 1.927170
0.192900, 1.926947
0.193200, 1.926724
0.193500, 1.926500
0.193800, 1.926276
0.194100, 1.926052
0.194400, 1.925828
0.194700, 1.925603
0.195000, 1.925378
0.195300, 1.925152
0.195600, 1.924927
0.195900, 1.924700
0.196200, 1.924474
0.196500, 1.924247
0.196800, 1.924020
0.197100, 1.923793
0.197400, 1.923565
0.197700, 1.923337
0.198000, 1.923109
0.198300, 1.922880
0.198600, 1.922651
0.198900, 1.922422
0.199200, 1.922193
0.199500, 1.921963
0.199800, 1.921733
0.200100, 1.921502
0.200400, 1.921271
0.200700, 1.921040
0.201000, 1.920808
0.201300, 1.920577
0.201600, 1.920345
0.201900, 1.920112
0.202200, 1.919879
0.202500, 1.919646
0.202800, 1.919413
0.203100, 1.919179
0.203400, 1.918945
0.203700, 1.918711
0.204000, 1.918476
0.204300, 1.918241
0.204600, 1.918006
0.204900, 1.917770
0.205200, 1.917534
0.205500, 1.917298
0.205800, 1.917061
0.206100, 1.916825
0.206400, 1.916587
0.206700, 1.916350
0.207000, 1.916112
0.207300, 1.915874
0.207600, 1.915635
0.207900, 1.915397
0.208200, 1.915158
0.208500, 1.914918
0.208800, 1.914679
0.209100, 1.914439
0.209400, 1.914198
0.209700, 1.913958
0.210000, 1.913717
0.210300, 1.913475
0.210600, 1.913234
0.210900, 1.912992
0.211200, 1.912750
0.211500, 1.912507
0.211800, 1.912264
0.212100, 1.912021
0.212400, 1.911777
0.212700, 1.911534
0.213000, 1.911290
0.213300, 1.911045
0.213600, 1.910800
0.213900, 1.910555
0.214200, 1.910310
0.214500, 1.910064
0.214800, 1.909818
0.215100, 1.909572
0.215400, 1.909325
0.215700, 1.909079
0.216000, 1.908831
0.216300, 1.908584
0.216600, 1.908336
0.216900, 1.908088
0.217200, 1.907839
0.217500, 1.907591
0.217800, 1.907341
0.218100, 1.907092
0.218400, 1.906842
0.218700, 1.906592
0.219000, 1.906342
0.219300, 1.906091
0.219600, 1.905840
0.219900, 1.905589
0.220200, 1.905337
0.220500, 1.905086
0.220800, 1.904833
0.221100, 1.904581
0.221400, 1.904328
0.221700, 1.904075
0.222000, 1.903821
0.222300, 1.903568
0.222600, 1.903314
0.222900, 1.903059
0.223200, 1.902805
0.223500, 1.902550
0.223800, 1.902294
0.224100, 1.902039
0.224400, 1.901783
0.224700, 1.901527
0.225000, 1.901270
0.225300, 1.901013
0.225600, 1.900756
0.225900, 1.900499
0.226200, 1.900241
0.226500, 1.899983
0.226800, 1.899725
0.227100, 1.899466
0.227400, 1.899207
0.227700, 1.898948
0.228000, 1.898688
0.228300, 1.898428
0.228600, 1.898168
0.228900, 1.897908
0.229200, 1.897647
0.229500, 1.897386
0.229800, 1.897124
0.230100, 1.896862
0.230400, 1.896600
0.230700, 1.896338
0.231000, 1.896075
0.231300, 1.895812
0.231600, 1.895549
0.231900, 1.895286
0.232200, 1.895022
0.232500, 1.894758
0.232800, 1.894493
0.233100, 1.894228
0.233400, 1.893963
0.233700, 1.893698
0.234000, 1.893432
0.234300, 1.893166
0.234600, 1.892900
0.234900, 1.892633
0.235200, 1.892366
0.235500, 1.892099
0.235800, 1.891832
0.236100, 1.891564
0.236400, 1.891296
0.236700, 1.891027
0.237000, 1.890759
0.237300, 1.890490
0.237600, 1.890220
0.237900, 1.889951
0.238200, 1.889681
0.238500, 1.889411
0.238800, 1.889140
0.239100, 1.888869
0.239400, 1.888598
0.239700, 1.888327
0.240000, 1.888055
0.240300, 1.887783
0.240600, 1.887511
0.240900, 1.887238
0.241200, 1.886965
0.241500, 1.886692
0.241800, 1.886418
0.242100, 1.886144
0.242400, 1.885870
0.242700, 1.885596
0.243000, 1.885321
0.243300, 1.885046
0.243600, 1.884771
0.243900, 1.884495
0.244200, 1.884219
0.244500, 1.883943
0.244800, 1.883666
0.245100, 1.883390
0.245400, 1.883113
0.245700, 1.882835
0.246000, 1.882557
0.246300, 1.882279
0.246600, 1.882001
0.246900, 1.881722
0.247200, 1.881444
0.247500, 1.881164
0.247800, 1.880885
0.248100, 1.880605
0.248400, 1.880325
0.248700, 1.880045
0.249000, 1.879764
0.249300, 1.879483
0.249600, 1.879202
0.249900, 1.878920
0.250200, 1.878638
0.250500, 1.878356
0.250800, 1.878074
0.251100, 1.877791
0.251400, 1.877508
0.251700, 1.877224
0.252000, 1.876941
0.252300, 1.876657
0.252600, 1.876373
0.252900, 1.876088
0.253200, 1.875803
0.253500, 1.875518
0.253800, 1.875233
0.254100, 1.874947
0.254400, 1.874661
0.254700, 1.874375
0.255000, 1.874088
0.255300, 1.873801
0.255600, 1.873514
0.255900, 1.873227
0.256200, 1.872939
0.256500, 1.872651
0.256800, 1.872362
0.257100, 1.872074
0.257400, 1.871785
0.257700, 1.871496
0.258000, 1.871206
0.258300, 1.870916
0.258600, 1.870626
0.258900, 1.870336
0.259200, 1.870045
0.259500, 1.869754
0.259800, 1.869463
0.260100, 1.869171
0.260400, 1.868879
0.260700, 1.868587
0.261000, 1.868295
0.261300, 1.868002
0.261600, 1.867709
0.261900, 1.867416
0.262200, 1.867122
0.262500, 1.866828
0.262800, 1.866534
0.263100, 1.866240
0.263400, 1.865945
0.263700, 1.865650
0.264000, 1.865355
0.264300, 1.865059
0.264600, 1.864763
0.264900, 1.864467
0.265200, 1.864170
0.265500, 1.863874
0.265800, 1.863577
0.266100, 1.863279
0.266400, 1.862982
0.266700, 1.862684
0.267000, 1.862385
0.267300, 1.862087
0.267600, 1.861788
0.267900, 1.861489
0.268200, 1.861190
0.268500, 1.860890
0.268800, 1.860590
0.269100, 1.860290
0.269400, 1.859989
0.269700, 1.859689
0.270000, 1.859388
0.270300, 1.859086
0.270600, 1.858785
0.270900, 1.858483
0.271200, 1.858180
0.271500, 1.857878
0.271800, 1.857575
0.272100, 1.857272
0.272400, 1.856969
0.272700, 1.856665
0.273000, 1.856361
0.273300, 1.856057
0.273600, 1.855752
0.273900, 1.855448
0.274200, 1.855143
0.274500, 1.854837
0.274800, 1.854532
0.275100, 1.854226
0.275400, 1.853919
0.275700, 1.853613
0.276000, 1.853306
0.276300, 1.852999
0.276600, 1.852692
0.276900, 1.852384
0.277200, 1.852076
0.277500, 1.851768
0.277800, 1.851460
0.278100, 1.851151
0.278400, 1.850842
0.278700, 1.850533
0.279000, 1.850223
0.279300, 1.849913
0.279600, 1.849603
0.279900, 1.849293
0.280200, 1.848982
0.280500, 1.848671
0.280800, 1.848360
0.281100, 1.848048
0.281400, 1.847736
0.281700, 1.847424
0.282000, 1.847112
0.282300, 1.846799
0.282600, 1.846486
0.282900, 1.846173
0.283200, 1.845859
0.283500, 1.845546
0.283800, 1.845231
0.284100, 1.844917
0.284400, 1.844603
0.284700, 1.844288
0.285000, 1.843972
0.285300, 1.843657
0.285600, 1.843341
0.285900, 1.843025
0.286200, 1.842709
0.286500, 1.842392
0.286800, 1.842076
0.287100, 1.841758
0.287400, 1.841441
0.287700, 1.841123
0.288000, 1.840805
0.288300, 1.840487
0.288600, 1.840169
0.288900, 1.839850
0.289200, 1.839531
0.289500, 1.839211
0.289800, 1.838892
0.290100, 1.838572
0.290400, 1.838252
0.290700, 1.837931
0.291000, 1.837611
0.291300, 1.837290
0.291600, 1.836968
0.291900, 1.836647
0.292200, 1.836325
0.292500, 1.836003
0.292800, 1.835681
0.293100, 1.835358
0.293400, 1.835035
0.293700, 1.834712
0.294000, 1.834388
0.294300, 1.834065
0.294600, 1.833741
0.294900, 1.833417
0.295200, 1.833092
0.295500, 1.832767
0.295800, 1.832442
0.296100, 1.832117
0.296400, 1.831791
0.296700, 1.831465
0.297000, 1.831139
0.297300, 1.830813
0.297600, 1.830486
0.297900, 1.830159
0.298200, 1.829832
0.298500, 1.829504
0.298800, 1.829176
0.299100, 1.828848
0.299400, 1.828520
0.299700, 1.828191
0.300000, 1.827862
0.300300, 1.827533
0.300600, 1.827204
0.300900, 1.826874
0.301200, 1.826544
0.301500, 1.826214
0.301800, 1.825883
0.302100, 1.825553
0.302400, 1.825222
0.302700, 1.824890
0.303000, 1.824559
0.303300, 1.824227
0.303600, 1.823895
0.303900, 1.823562
0.304200, 1.823230
0.304500, 1.822897
0.304800, 1.822564
0.305100, 1.822230
0.305400, 1.821897
0.305700, 1.821563
0.306000, 1.821228
0.306300, 1.820894
0.306600, 1.820559
0.306900, 1.820224
0.307200, 1.819889
0.307500, 1.819553
0.307800, 1.819217
0.308100, 1.818881
0.308400, 1.818545
0.308700, 1.818208
0.309000, 1.817871
0.309300, 1.817534
0.309600, 1.817197
0.309900, 1.816859
0.310200, 1.816521
0.310500, 1.816183
0.310800, 1.815844
0.311100, 1.815506
0.311400, 1.815167
0.311700, 1.814827
0.312000, 1.814488
0.312300, 1.814148
0.312600, 1.813808
0.312900, 1.813468
0.313200, 1.813127
0.313500, 1.812786
0.313800, 1.812445
0.314100, 1.812104
0.314400, 1.811762
0.314700, 1.811420
0.315000, 1.811078
0.315300, 1.810735
0.315600, 1.810393
0.315900, 1.810050
0.316200, 1.809707
0.316500, 1.809363
0.316800, 1.809019
0.317100, 1.808675
0.317400, 1.808331
0.317700, 1.807987
0.318000, 1.807642
0.318300, 1.807297
0.318600, 1.806952
0.318900, 1.806606
0.319200, 1.806260
0.319500, 1.805914
0.319800, 1.805568
0.320100, 1.805221
0.320400, 1.804874
0.320700, 1.804527
0.321000, 1.804180
0.321300, 1.803832
0.321600, 1.803484
0.321900, 1.803136
0.322200, 1.802788
0.322500, 1.802439
0.322800, 1.802090
0.323100, 1.801741
0.323400, 1.801392
0.323700, 1.801042
0.324000, 1.800692
0.324300, 1.800342
0.324600, 1.799992
0.324900, 1.799641
0.325200, 1.799290
0.325500, 1.798939
0.325800, 1.798587
0.326100, 1.798236
0.326400, 1.797884
0.326700, 1.797531
0.327000, 1.797179
0.327300, 1.796826
0.327600, 1.796473
0.327900, 1.796120
0.328200, 1.795766
0.328500, 1.795413
0.328800, 1.795059
0.329100, 1.794704
0.329400, 1.794350
0.329700, 1.793995
0.330000, 1.793640
0.330300, 1.793285
0.330600, 1.792929
0.330900, 1.792574
0.331200, 1.792218
0.331500, 1.791861
0.331800, 1.791505
0.332100, 1.791148
0.332400, 1.790791
0.332700, 1.790434
0.333000, 1.790076
0.333300, 1.789718
0.333600, 1.789360
0.333900, 1.789002
0.334200, 1.788644
0.334500, 1.788285
0.334800, 1.787926
0.335100, 1.787566
0.335400, 1.787207
0.335700, 1.786847
0.336000, 1.786487
0.336300, 1.786127
0.336600, 1.785766
0.336900, 1.785406
0.337200, 1.785044
0.337500, 1.784683
0.337800, 1.784322
0.338100, 1.783960
0.338400, 1.783598
0.338700, 1.783236
0.339000, 1.782873
0.339300, 1.782510
0.339600, 1.782147
0.339900, 1.781784
0.340200, 1.781421
0.340500, 1.781057
0.340800, 1.780693
0.341100, 1.780329
0.341400, 1.779964
0.341700, 1.779599
0.342000, 1.779234
0.342300, 1.778869
0.342600, 1.778504
0.342900, 1.778138
0.343200, 1.777772
0.343500, 1.777406
0.343800, 1.777039
0.344100, 1.776673
0.344400, 1.776306
0.344700, 1.775939
0.345000, 1.775571
0.345300, 1.775204
0.345600, 1.774836
0.345900, 1.774467
0.346200, 1.774099
0.346500, 1.773730
0.346800, 1.773362
0.347100, 1.772992
0.347400, 1.772623
0.347700, 1.772253
0.348000, 1.771884
0.348300, 1.771514
0.348600, 1.771143
0.348900, 1.770773
0.349200, 1.770402
0.349500, 1.770031
0.349800, 1.769659
0.350100, 1.769288
0.350400, 1.768916
0.350700, 1.768544
0.351000, 1.768172
0.351300, 1.767799
0.351600, 1.767427
0.351900, 1.767054
0.352200, 1.766680
0.352500, 1.766307
0.352800, 1.765933
0.353100, 1.765559
0.353400, 1.765185
0.353700, 1.764811
0.354000, 1.764436
0.354300, 1.764061
0.354600, 1.763686
0.354900, 1.763311
0.355200, 1.762935
0.355500, 1.762559
0.355800, 1.762183
0.356100, 1.761807
0.356400, 1.761430
0.356700, 1.761054
0.357000, 1.760677
0.357300, 1.760299
0.357600, 1.759922
0.357900, 1.759544
0.358200, 1.759166
0.358500, 1.758788
0.358800, 1.758410
0.359100, 1.758031
0.359400, 1.757652
0.359700, 1.757273
0.360000, 1.756893
0.360300, 1.756514
0.360600, 1.756134
0.360900, 1.755754
0.361200, 1.755374
0.361500, 1.754993
0.361800, 1.754612
0.362100, 1.754231
0.362400, 1.753850
0.362700, 1.753469
0.363000, 1.753087
0.363300, 1.752705
0.363600, 1.752323
0.363900, 1.751940
0.364200, 1.751558
0.364500, 1.751175
0.364800, 1.750792
0.365100, 1.750408
0.365400, 1.750025
0.365700, 1.749641
0.366000, 1.749257
0.366300, 1.748873
0.366600, 1.748488
0.366900, 1.748104
0.367200, 1.747719
0.367500, 1.747334
0.367800, 1.746948
0.368100, 1.746563
0.368400, 1.746177
0.368700, 1.745791
0.369000, 1.745404
0.369300, 1.745018
0.369600, 1.744631
0.369900, 1.744244
0.370200, 1.743857
0.370500, 1.743469
0.370800, 1.743082
0.371100, 1.742694
0.371400, 1.742305
0.371700, 1.741917
0.372000, 1.741529
0.372300, 1.741140
0.372600, 1.740751
0.372900, 1.740361
0.373200, 1.739972
0.373500, 1.739582
0.373800, 1.739192
0.374100, 1.738802
0.374400, 1.738412
0.374700, 1.738021
0.375000, 1.737630
0.375300, 1.737239
0.375600, 1.736848
0.375900, 1.736456
0.376200, 1.736064
0.376500, 1.735672
0.376800, 1.735280
0.377100, 1.734888
0.377400, 1.734495
0.377700, 1.734102
0.378000, 1.733709
0.378300, 1.733316
0.378600, 1.732922
0.378900, 1.732529
0.379200, 1.732135
0.379500, 1.731740
0.379800, 1.731346
0.380100, 1.730951
0.380400, 1.730556
0.380700, 1.730161
0.381000, 1.729766
0.381300, 1.729371
